time,battery_level,battery_status,battery_health,battery_adaptor
1614195902.239,81,2,2,2
1614195962.238,81,2,2,2
1614196022.24,82,2,2,2
1614196262.237,83,2,2,2
1614196356.923,84,2,2,2
1614196562.234,85,2,2,2
1614196862.239,86,2,2,2
1614197042.237,87,2,2,2
1614197222.246,88,2,2,2
1614197402.24,89,2,2,2
1614197522.231,90,2,2,2
1614197762.249,91,2,2,2
1614197882.238,92,2,2,2
1614198119.035,93,3,2,0
1614198186.249,92,3,2,0
1614198464.397,91,3,2,0
1614198718.952,91,3,2,0
1614198887.309,90,3,2,0
1614199173.725,89,3,2,0
1614199725.466,89,3,2,0
1614200518.967,89,3,2,0
1614200741.961,88,3,2,0
1614201718.998,87,3,2,0
1614202318.973,87,3,2,0
1614203078.731,86,3,2,0
1614203518.962,86,3,2,0
1614203963.7,85,3,2,0
1614204118.979,85,3,2,0
1614205318.989,85,3,2,0
1614205691.54,84,3,2,0
1614205918.966,84,3,2,0
1614207103.45,84,3,2,0
1614207718.994,83,3,2,0
1614208142.723,82,3,2,0
1614208918.963,82,3,2,0
1614210056.435,82,3,2,0
1614210118.987,81,3,2,0
1614210718.967,81,3,2,0
1614211089.682,80,3,2,0
1614211318.955,80,3,2,0
1614211592.819,80,3,2,1
1614211593.242,80,2,2,1
1614211712.683,82,2,2,1
1614211816.312,83,2,2,1
1614211859.743,84,2,2,1
1614211952.689,85,2,2,1
1614212072.711,86,2,2,1
1614212132.682,87,2,2,1
1614212252.662,88,2,2,1
1614212312.686,89,2,2,1
1614212432.684,90,2,2,1
1614212552.679,91,2,2,1
1614212612.672,92,2,2,1
1614212691.484,93,2,2,1
1614212768.95,94,2,2,1
1614212955.843,95,2,2,1
1614213073.036,96,2,2,1
1614213272.683,97,2,2,1
1614213392.671,98,2,2,1
1614213452.686,99,2,2,1
1614213546.943,100,2,2,1
1614213992.683,100,2,2,1
1614214892.684,100,2,2,1
1614215792.685,100,2,2,1
1614216678.919,100,5,2,1
1614217592.678,100,5,2,1
1614218432.678,100,5,2,1
1614219392.664,100,5,2,1
1614220232.677,100,5,2,1
1614221192.69,100,5,2,1
1614222032.678,100,5,2,1
1614222932.685,100,5,2,1
1614223892.682,100,5,2,1
1614224792.677,100,5,2,1
1614225632.673,100,5,2,1
1614226592.682,100,5,2,1
1614227492.683,100,5,2,1
1614228392.68,100,5,2,1
1614229292.675,100,5,2,1
1614230192.682,100,5,2,1
1614231092.672,100,5,2,1
1614231992.682,100,5,2,1
1614232892.68,100,5,2,1
1614233792.669,100,5,2,1
1614234692.713,100,5,2,1
1614235592.683,100,5,2,1
1614236492.672,100,5,2,1
1614237392.682,100,5,2,1
1614238292.662,100,5,2,1
1614238377.696,100,3,2,0
1614238977.678,99,3,2,0
1614239115.332,98,3,2,0
1614239201.316,98,3,2,0
1614240088.513,98,3,2,0
1614241377.707,97,3,2,0
1614241977.671,97,3,2,0
1614243177.678,97,3,2,0
1614243629.206,96,3,2,0
1614243777.691,96,3,2,0
1614244708.596,96,3,2,0
1614246177.687,96,3,2,0
1614246689.851,96,3,2,0
1614247377.68,96,3,2,0
1614248577.722,95,3,2,0
1614249177.674,95,3,2,0
1614250377.699,95,3,2,0
1614250977.685,95,3,2,0
1614251577.717,94,3,2,0
1614252090.893,94,3,2,0
1614252777.683,94,3,2,0
1614253977.683,94,3,2,0
1614254577.692,94,3,2,0
1614255177.725,93,3,2,0
1614255777.692,93,3,2,0
1614256377.703,93,3,2,0
1614257552.942,93,3,2,0
1614258177.731,92,3,2,0
1614259377.673,92,3,2,0
1614260577.678,92,3,2,0
1614261177.69,92,3,2,0
1614262377.684,92,3,2,0
1614262977.716,91,3,2,0
1614264177.686,91,3,2,0
1614264777.679,91,3,2,0
1614265977.72,90,3,2,0
1614266577.684,90,3,2,0
1614267177.683,90,3,2,0
1614267903.455,90,3,2,0
1614267974.382,89,3,2,0
1614268471.005,88,3,2,0
1614268594.376,88,3,2,0
1614268821.728,87,3,2,0
1614269577.729,87,3,2,0
1614269832.802,86,3,2,0
1614270718.691,86,3,2,0
1614271022.657,86,3,2,2
1614271023.105,86,2,2,2
1614271142.515,87,2,2,2
1614271262.526,88,2,2,2
1614271322.518,89,2,2,2
1614271502.53,90,2,2,2
1614271622.522,91,2,2,2
1614271742.516,92,2,2,2
1614271922.53,93,2,2,2
1614272042.542,94,2,2,2
1614272162.518,95,2,2,2
1614272282.515,96,2,2,2
1614272463.233,97,2,2,2
1614272642.531,98,2,2,2
1614272762.515,99,2,2,2
1614272907.874,100,2,2,2
1614273039.441,100,2,2,2
1614274022.514,100,2,2,2
1614274862.512,100,2,2,2
1614275822.517,100,2,2,2
1614275828.993,100,5,2,2
1614276662.523,100,5,2,2
1614277622.512,100,5,2,2
1614278522.515,100,5,2,2
1614279422.508,100,5,2,2
1614280322.52,100,5,2,2
1614281162.503,100,5,2,2
1614282122.519,100,5,2,2
1614283022.513,100,5,2,2
1614283862.523,100,5,2,2
1614284762.506,100,5,2,2
1614285662.515,100,5,2,2
1614286562.511,100,5,2,2
1614287462.513,100,5,2,2
1614288422.512,100,5,2,2
1614289262.513,100,5,2,2
1614289966.56,100,3,2,0
1614290465.125,100,3,2,0
1614290566.462,99,3,2,0
1614290779.664,98,3,2,0
1614290916.876,97,3,2,0
1614291166.462,97,3,2,0
1614291278.775,96,3,2,0
1614291486.7,95,3,2,0
1614291734.186,94,3,2,0
1614291964.171,93,3,2,0
1614292195.702,92,3,2,0
1614292366.454,91,3,2,0
1614292626.589,90,3,2,0
1614292880.18,89,3,2,0
1614293007.18,89,3,2,1
1614293007.799,89,2,2,1
1614293123.686,90,2,2,1
1614293247.179,91,2,2,1
1614293307.174,92,2,2,1
1614293427.221,93,2,2,1
1614293528.981,94,2,2,1
1614293667.183,95,2,2,1
1614293727.17,96,2,2,1
1614293787.174,96,2,2,1
1614293847.171,97,2,2,1
1614294027.174,98,2,2,1
1614294147.175,99,2,2,1
1614294231.012,100,2,2,1
1614294687.173,100,2,2,1
1614295587.181,100,2,2,1
1614296107.01,100,5,2,1
1614296487.172,100,5,2,1
1614297387.154,100,5,2,1
1614298287.175,100,5,2,1
1614299187.176,100,5,2,1
1614300087.169,100,5,2,1
1614300987.169,100,5,2,1
1614301887.17,100,5,2,1
1614302787.171,100,5,2,1
1614303687.17,100,5,2,1
1614304587.17,100,5,2,1
1614305487.173,100,5,2,1
1614306387.165,100,5,2,1
1614307287.174,100,5,2,1
1614308187.178,100,5,2,1
1614309087.179,100,5,2,1
1614309987.171,100,5,2,1
1614310887.173,100,5,2,1
1614311787.172,100,5,2,1
1614312687.182,100,5,2,1
1614313587.153,100,5,2,1
1614314487.204,100,5,2,1
1614315387.171,100,5,2,1
1614316287.17,100,5,2,1
1614317187.173,100,5,2,1
1614318087.175,100,5,2,1
1614319047.176,100,5,2,1
1614319887.168,100,5,2,1
1614320787.17,100,5,2,1
1614321687.173,100,5,2,1
1614322587.177,100,5,2,1
1614323487.168,100,5,2,1
1614324217.193,100,3,2,0
1614324405.183,100,3,2,0
1614324817.198,99,3,2,0
1614325263.581,98,3,2,0
1614325520.642,97,3,2,0
1614326017.2,96,3,2,0
1614326433.697,95,3,2,0
1614326733.744,94,3,2,0
1614327090.962,93,3,2,0
1614327319.489,92,3,2,0
1614328202.693,91,3,2,0
1614329017.192,91,3,2,0
1614330215.442,90,3,2,0
1614330817.165,90,3,2,0
1614332017.176,90,3,2,0
1614332617.179,90,3,2,0
1614333522.753,90,3,2,0
1614334417.164,90,3,2,0
1614334724.223,90,3,2,2
1614334725.965,90,2,2,2
1614334844.08,91,2,2,2
1614334904.083,92,2,2,2
1614335025.56,93,2,2,2
1614335144.087,94,2,2,2
1614335204.085,94,2,2,2
1614335324.093,95,2,2,2
1614335444.07,96,2,2,2
1614335624.1,97,2,2,2
1614335744.075,98,2,2,2
1614335834.752,99,2,2,2
1614335932.557,100,2,2,2
1614336099.736,100,2,2,2
1614337004.089,100,2,2,2
1614337904.076,100,2,2,2
1614338548.102,100,5,2,2
1614338804.09,100,5,2,2
1614339644.082,100,5,2,2
1614340605.685,100,5,2,2
1614341504.08,100,5,2,2
1614342404.088,100,5,2,2
1614343304.079,100,5,2,2
1614344204.088,100,5,2,2
1614345104.082,100,5,2,2
1614346004.09,100,5,2,2
1614346844.08,100,5,2,2
1614347804.083,100,5,2,2
1614348704.082,100,5,2,2
1614349604.084,100,5,2,2
1614350504.081,100,5,2,2
1614351464.089,100,5,2,2
1614352304.079,100,5,2,2
1614353204.074,100,5,2,2
1614354104.085,100,5,2,2
1614355004.085,100,5,2,2
1614355964.083,100,5,2,2
1614356804.093,100,5,2,2
1614357704.084,100,5,2,2
1614358604.089,100,5,2,2
1614359504.086,100,5,2,2
1614360404.066,100,5,2,2
1614361304.087,100,5,2,2
1614362204.092,100,5,2,2
1614363104.077,100,5,2,2
1614364004.074,100,5,2,2
1614364904.08,100,5,2,2
1614365804.085,100,5,2,2
1614366704.077,100,5,2,2
1614367544.09,100,5,2,2
1614368504.082,100,5,2,2
1614369404.078,100,5,2,2
1614370304.08,100,5,2,2
1614371204.083,100,5,2,2
1614372044.066,100,5,2,2
1614372944.096,100,5,2,2
1614373904.077,100,5,2,2
1614374804.09,100,5,2,2
1614375644.083,100,5,2,2
1614376604.098,100,5,2,2
1614377444.083,100,5,2,2
1614378404.105,100,5,2,2
1614379244.082,100,5,2,2
1614380144.089,100,5,2,2
1614381044.067,100,5,2,2
1614382004.088,100,5,2,2
1614382591.856,100,3,2,0
1614383005.795,99,3,2,0
1614383295.072,98,3,2,0
1614383437.073,98,3,2,1
1614383437.657,98,2,2,1
1614383496.938,99,2,2,1
1614383566.144,100,2,2,1
1614383796.953,100,2,2,1
1614384696.964,100,2,2,1
1614384816.947,100,5,2,1
1614385596.95,100,5,2,1
1614386498.907,100,5,2,1
1614387396.921,100,5,2,1
1614388296.927,100,5,2,1
1614389196.953,100,5,2,1
1614390096.946,100,5,2,1
1614390996.951,100,5,2,1
1614391896.956,100,5,2,1
1614392796.954,100,5,2,1
1614393696.948,100,5,2,1
1614394596.95,100,5,2,1
1614395436.938,100,5,2,1
1614396396.95,100,5,2,1
1614397296.949,100,5,2,1
1614398196.95,100,5,2,1
1614399096.95,100,5,2,1
1614399996.947,100,5,2,1
1614400896.937,100,5,2,1
1614401796.95,100,5,2,1
1614402696.942,100,5,2,1
1614403536.951,100,5,2,1
1614404436.948,100,5,2,1
1614405396.949,100,5,2,1
1614406296.95,100,5,2,1
1614407196.942,100,5,2,1
1614408036.952,100,5,2,1
1614408996.96,100,5,2,1
1614409896.953,100,5,2,1
1614410796.938,100,5,2,1
1614411696.935,100,5,2,1
1614412596.948,100,5,2,1
1614413496.947,100,5,2,1
1614414396.948,100,5,2,1
1614415296.936,100,5,2,1
1614416196.921,100,5,2,1
1614416327.4,100,3,2,0
1614417025.397,99,3,2,0
1614417526.184,99,3,2,0
1614418126.209,99,3,2,0
1614418352.994,98,3,2,0
1614418726.191,98,3,2,0
1614419926.209,97,3,2,0
1614420440.476,97,3,2,0
1614421126.25,96,3,2,0
1614421315.736,96,3,2,0
1614422326.208,96,3,2,0
1614423348.624,95,3,2,0
1614423835.108,94,3,2,0
1614423915.597,93,3,2,0
1614424126.207,93,3,2,0
1614424275.718,92,3,2,0
1614424321.024,92,3,2,2
1614424321.522,92,2,2,2
1614424324.602,92,3,2,0
1614424505.913,91,3,2,0
1614424924.558,91,3,2,0
1614425135.266,90,3,2,0
1614425795.825,90,3,2,0
1614426724.554,90,3,2,0
1614426870.673,89,3,2,0
1614426995.773,88,3,2,0
1614427137.013,87,3,2,0
1614427924.54,87,3,2,0
1614427970.054,86,3,2,0
1614428044.547,85,3,2,0
1614428205.575,84,3,2,0
1614428510.495,84,3,2,0
1614428562.485,83,3,2,0
1614428972.716,82,3,2,0
1614429519.385,82,3,2,0
1614429856.245,81,3,2,0
1614430324.546,81,3,2,0
1614430469.665,80,3,2,0
1614431524.559,80,3,2,0
1614431856.313,80,3,2,2
1614431856.711,80,2,2,2
1614431883.516,80,3,2,0
1614431884.165,80,3,2,2
1614431980.243,80,2,2,2
1614431987.626,80,3,2,0
1614431988.348,80,3,2,2
1614432108.303,80,3,2,2
1614432173.335,80,2,2,2
1614432319.555,81,2,2,2
1614432322.203,81,3,2,0
1614432323.753,81,3,2,2
1614432324.237,81,2,2,2
1614432358.619,81,3,2,0
1614432608.263,80,3,2,0
1614432830.866,78,3,2,0
1614433048.985,78,3,2,0
1614433134.846,77,3,2,0
1614434158.604,77,3,2,0
1614434337.83,76,3,2,0
1614434380.157,75,3,2,0
1614434413.598,74,3,2,0
1614434423.978,73,3,2,0
1614434629.314,72,3,2,0
1614435358.593,72,3,2,0
1614435778.565,72,3,2,0
1614435952.227,71,3,2,0
1614436637.028,71,3,2,0
1614436838.58,70,3,2,0
1614437285.897,69,3,2,0
1614437503.802,69,3,2,0
1614437870.586,68,3,2,0
1614438877.273,68,3,2,0
1614439221.245,67,3,2,0
1614439298.833,66,3,2,0
1614440758.595,66,3,2,0
1614441358.603,66,3,2,0
1614441849.505,65,3,2,0
1614442140.504,65,3,2,0
1614443041.094,64,3,2,0
1614443370.259,63,3,2,0
1614443839.505,63,3,2,0
1614444048.527,62,3,2,0
1614444631.51,61,3,2,0
1614444731.761,61,3,2,0
1614445677.06,61,3,2,0
1614446437.087,60,3,2,0
1614446758.597,60,3,2,0
1614447958.62,59,3,2,0
1614448558.625,58,3,2,0
1614449429.342,57,3,2,0
1614450239.626,57,3,2,0
1614450358.594,56,3,2,0
1614451159.998,55,3,2,0
1614452158.02,54,3,2,0
1614453328.728,54,3,2,0
1614453358.62,53,3,2,0
1614453840.776,52,3,2,0
1614454558.612,51,3,2,0
1614454734.242,51,3,2,0
1614455055.275,50,3,2,0
1614455514.841,49,3,2,0
1614456001.311,48,3,2,0
1614456630.387,47,3,2,0
1614457112.067,46,3,2,0
1614457440.492,46,3,2,0
1614457558.627,45,3,2,0
1614457927.533,44,3,2,0
1614458466.014,44,3,2,0
1614458758.667,43,3,2,0
1614458972.22,42,3,2,0
1614459358.604,42,3,2,0
1614459769.669,41,3,2,0
1614459908.941,39,3,2,0
1614460001.315,39,3,2,0
1614460438.489,37,3,2,0
1614460882.189,36,3,2,0
1614461169.785,35,3,2,0
1614462358.6,35,3,2,0
1614462958.629,34,3,2,0
1614463861.116,34,3,2,0
1614464758.596,34,3,2,0
1614465958.633,33,3,2,0
1614467158.592,33,3,2,0
1614467758.585,33,3,2,0
1614468358.606,33,3,2,0
1614468958.69,32,3,2,0
1614469558.621,32,3,2,0
1614470496.884,32,3,2,0
1614471358.624,31,3,2,0
1614471800.675,31,3,2,0
1614472558.634,30,3,2,0
1614473158.603,30,3,2,0
1614473910.955,29,3,2,0
1614474358.631,28,3,2,0
1614474418.242,28,3,2,0
1614474775.639,27,3,2,0
1614475482.918,26,3,2,0
1614475506.855,26,3,2,1
1614475507.338,26,2,2,1
1614475566.694,27,2,2,1
1614475626.696,28,2,2,1
1614475686.699,29,2,2,1
1614475806.697,30,2,2,1
1614475866.701,31,2,2,1
1614475926.7,32,2,2,1
1614476046.678,33,2,2,1
1614476155.71,34,2,2,1
1614476226.695,35,2,2,1
1614476307.122,36,2,2,1
1614476376.176,37,2,2,1
1614476443.746,38,2,2,1
1614476518.699,39,2,2,1
1614476583.353,40,2,2,1
1614476646.471,41,2,2,1
1614476706.69,42,2,2,1
1614476826.73,43,2,2,1
1614476843.199,44,2,2,1
1614476907.77,45,2,2,1
1614476972.374,46,2,2,1
1614477035.473,47,2,2,1
1614477098.591,47,2,2,1
1614477126.682,48,2,2,1
1614477163.164,49,2,2,1
1614477246.696,50,2,2,1
1614477289.342,51,2,2,1
1614477366.699,52,2,2,1
1614477418.454,53,2,2,1
1614477546.704,54,2,2,1
1614477606.689,55,2,2,1
1614477666.701,56,2,2,1
1614477726.692,57,2,2,1
1614477786.697,58,2,2,1
1614477906.695,59,2,2,1
1614477966.707,60,2,2,1
1614478026.701,61,2,2,1
1614478086.68,62,2,2,1
1614478146.697,63,2,2,1
1614478259.016,64,2,2,1
1614478326.707,65,2,2,1
1614478386.709,66,2,2,1
1614478446.694,67,2,2,1
1614478506.688,68,2,2,1
1614478626.701,69,2,2,1
1614478686.706,70,2,2,1
1614478798.714,71,2,2,1
1614478866.701,72,2,2,1
1614478926.706,73,2,2,1
1614479027.419,74,2,2,1
1614479106.695,75,2,2,1
1614479166.706,76,2,2,1
1614479276.707,77,2,2,1
1614479346.709,78,2,2,1
1614479451.127,79,2,2,1
1614479526.716,80,2,2,1
1614479626.991,81,2,2,1
1614479706.704,82,2,2,1
1614479801.317,83,2,2,1
1614479883.379,84,2,2,1
1614479946.7,85,2,2,1
1614480053.282,86,2,2,1
1614480126.713,87,2,2,1
1614480246.701,88,2,2,1
1614480344.754,89,2,2,1
1614480426.693,90,2,2,1
1614480606.699,91,2,2,1
1614480680.415,92,2,2,1
1614480683.908,92,2,2,1
1614480846.699,93,2,2,1
1614480942.499,94,2,2,1
1614481079.997,95,2,2,1
1614481194.133,96,2,2,1
1614481386.707,97,2,2,1
1614481506.709,98,2,2,1
1614481566.71,99,2,2,1
1614481626.706,99,2,2,1
1614481654.652,100,2,2,1
1614482526.699,100,2,2,1
1614483426.697,100,2,2,1
1614484313.187,100,5,2,1
1614485226.695,100,5,2,1
1614486126.694,100,5,2,1
1614487026.705,100,5,2,1
1614487926.701,100,5,2,1
1614488826.691,100,5,2,1
1614489726.692,100,5,2,1
1614490626.724,100,5,2,1
1614491526.694,100,5,2,1
1614492426.704,100,5,2,1
1614493326.697,100,5,2,1
1614494226.704,100,5,2,1
1614495126.695,100,5,2,1
1614496026.709,100,5,2,1
1614496926.695,100,5,2,1
1614497826.705,100,5,2,1
1614498726.705,100,5,2,1
1614499626.706,100,5,2,1
1614500526.705,100,5,2,1
1614501426.696,100,5,2,1
1614502326.693,100,5,2,1
1614503226.695,100,5,2,1
1614504126.702,100,5,2,1
1614505026.694,100,5,2,1
1614505926.712,100,5,2,1
1614506826.703,100,5,2,1
1614507726.698,100,5,2,1
1614508495.82,100,3,2,0
1614508922.799,100,3,2,0
1614509095.803,99,3,2,0
1614509695.765,99,3,2,0
1614510653.073,99,3,2,0
1614510671.192,98,3,2,0
1614511495.77,98,3,2,0
1614512095.791,97,3,2,0
1614512526.891,97,3,2,0
1614513295.772,97,3,2,0
1614513895.749,97,3,2,0
1614514099.274,96,3,2,0
1614514228.856,96,3,2,2
1614514229.297,96,2,2,2
1614514348.768,97,2,2,2
1614514528.776,98,2,2,2
1614514648.765,98,2,2,2
1614514653.914,99,2,2,2
1614514804.865,100,2,2,2
1614515548.788,100,2,2,2
1614516448.786,100,2,2,2
1614516471.446,100,5,2,2
1614516673.723,100,3,2,0
1614517652.756,99,3,2,0
1614517739.2,98,3,2,0
1614517739.787,98,3,2,1
1614517741.029,98,2,2,1
1614517741.937,98,5,2,1
1614517745.045,98,3,2,0
1614517746.71,98,3,2,1
1614517747.132,98,2,2,1
1614517748.75,98,5,2,1
1614517806.658,99,5,2,1
1614517881.841,100,5,2,1
1614518226.657,100,5,2,1
1614519126.654,100,5,2,1
1614519898.706,100,3,2,0
1614519900.078,100,3,2,1
1614519900.485,100,2,2,1
1614519920.416,100,3,2,0
1614520001.064,100,3,2,0
1614520520.445,99,3,2,0
1614520557.032,98,3,2,0
1614521014.894,97,3,2,0
1614521512.074,96,3,2,0
1614522023.646,96,3,2,0
1614522305.258,95,3,2,0
1614522599.752,94,3,2,0
1614522920.401,94,3,2,0
1614523190.044,93,3,2,0
1614523496.391,92,3,2,0
1614523611.861,92,3,2,0
1614524039.75,91,3,2,0
1614524198.327,90,3,2,0
1614524500.67,90,3,2,0
1614524720.437,89,3,2,0
1614525315.73,88,3,2,0
1614525404.853,87,3,2,0
1614525422.639,87,3,2,1
1614525423.107,87,2,2,1
1614525423.924,87,5,2,1
1614525424.086,87,2,2,1
1614525425.389,87,5,2,1
1614525425.552,87,2,2,1
1614525426.856,87,5,2,1
1614525427.02,87,2,2,1
1614525428.313,87,5,2,1
1614525428.468,87,2,2,1
1614525482.578,89,2,2,1
1614525542.576,90,2,2,1
1614525662.573,91,2,2,1
1614525681.139,92,2,2,1
1614525781.887,93,2,2,1
1614525828.855,94,2,2,1
1614525962.574,95,2,2,1
1614525983.933,96,2,2,1
1614526071.729,97,2,2,1
1614526202.573,98,2,2,1
1614526276.718,99,2,2,1
1614526322.58,99,2,2,1
1614526370.312,100,2,2,1
1614527004.392,100,3,2,0
1614527203.155,100,3,2,0
1614527604.288,99,3,2,0
1614528204.296,97,3,2,0
1614529404.274,97,3,2,0
1614530004.308,96,3,2,0
1614530934.633,96,3,2,0
1614531400.079,95,3,2,0
1614531804.277,95,3,2,0
1614532404.314,94,3,2,0
1614532576.214,94,3,2,2
1614532576.68,94,2,2,2
1614532601.04,94,2,2,2
1614532636.153,95,2,2,2
1614532756.159,96,2,2,2
1614532930.487,97,2,2,2
1614533158.409,98,2,2,2
1614533252.425,99,2,2,2
1614533384.095,100,2,2,2
1614533516.276,100,2,2,2
1614534436.154,100,2,2,2
1614535336.154,100,2,2,2
1614535420.462,100,5,2,2
1614536236.154,100,5,2,2
1614537136.158,100,5,2,2
1614538036.155,100,5,2,2
1614538936.158,100,5,2,2
1614539836.147,100,5,2,2
1614540736.165,100,5,2,2
1614541636.154,100,5,2,2
1614542536.159,100,5,2,2
1614543436.151,100,5,2,2
1614544336.157,100,5,2,2
1614545236.154,100,5,2,2
1614546000.282,100,3,2,0
1614546181.926,100,3,2,0
1614546417.093,99,3,2,0
1614546742.746,98,3,2,0
1614546861.572,97,3,2,0
1614546899.631,96,3,2,0
1614547049.469,96,3,2,0
1614547201.215,95,3,2,0
1614547341.857,94,3,2,0
1614547740.523,93,3,2,0
1614547784.684,92,3,2,0
1614547900.565,92,3,2,0
1614547987.275,90,3,2,0
1614548227.007,89,3,2,0
1614548356.459,88,3,2,0
1614548401.553,87,3,2,0
1614548627.062,86,3,2,0
1614547900.565,92,3,2,0
1614547987.275,90,3,2,0
1614548227.007,89,3,2,0
1614548356.459,88,3,2,0
1614548401.553,87,3,2,0
1614548627.062,86,3,2,0
1614548904.243,85,3,2,0
